TextId,CISI,Region,Site,Type,Complete,Direction,RawText,ReadingTokens,Length,RoleTemplate,AnchorTemplate,TitleMarkers,NameBlocks,SlotFillers,HasAnchor
4169.1,-,Gujarat/Kutch,Dholavira,SEAL,N,R/L,+031-055-000[,055-031,2,SIGN LEADING_FORMULA_MARKER,SIGN LEADING_FORMULA_MARKER,031:LEADING_FORMULA_MARKER@2-2,,,Y
4170.1,-,Gujarat/Kutch,Dholavira,TAB:I,N,L/R,]000-520-220-032+,032-220-520,3,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
4171.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,]000-000-000-032-840-000+,840-032,2,SIGN SIGN,SIGN SIGN,,,,N
4172.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+090-160+,160-090,2,SIGN SIGN,SIGN SIGN,,,,N
4173.1,-,Persian Gulf,Salut,SEAL:S,Y,R/L,+392-004-002-278-595+,595-278-002-004-392,5,SIGN SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN SIGN,,,,N
4174.1,-,Persian Gulf,Salut,TAG,N,R/L,+921-000[,921,1,SIGN,SIGN,,,,N
4175.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+156-142-741-060-920+,920-060-741-142-156,5,LEADING_FORMULA_MARKER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,CROSS_SITE_NAME_ANCHOR[3] SIGN TERMINAL_TITLE_OR_SUFFIX,920:LEADING_FORMULA_MARKER@1-1; 156:TERMINAL_TITLE_OR_SUFFIX@5-5,920-060-741:CROSS_SITE_NAME_ANCHOR@1-3,,Y
4176.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+148-632-031-741-000+,741-031-632-148,4,SIGN LEADING_FORMULA_MARKER SIGN SIGN,SIGN LEADING_FORMULA_MARKER SIGN SIGN,031:LEADING_FORMULA_MARKER@2-2,,,Y
4177.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+520-233-803-060-001-031-905-032-000+,032-905-031-001-060-803-233-520,8,SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,031:LEADING_FORMULA_MARKER@3-3; 520:TERMINAL_TITLE_OR_SUFFIX@8-8,,233|<END>:520@8,Y
4178.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+740-000[,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
4179.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,]000-032+,032,1,SIGN,SIGN,,,,N
4180.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+390-006-000[,006-390,2,SLOT_FILLER CLOSING_FORMULA_MARKER,SIGN CLOSING_FORMULA_MARKER,390:CLOSING_FORMULA_MARKER@2-2,,<START>|390:006@1,Y
4181.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+817-130+,130-817,2,SIGN INITIAL_TITLE_OR_CLASSIFIER,SIGN INITIAL_TITLE_OR_CLASSIFIER,817:INITIAL_TITLE_OR_CLASSIFIER@2-2,,,Y
4182.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+740-390-590-231-002-705-530-904+,904-530-705-002-231-590-390-740,8,SIGN SIGN SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,390:CLOSING_FORMULA_MARKER@7-7; 740:TERMINAL_TITLE_OR_SUFFIX@8-8,,,Y
4183.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+740-798-233-742-175+,175-742-233-798-740,5,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
4184.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+740-032-840-803+,803-840-032-740,4,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
4185.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+000-000-000-740-000+,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
4186.1,-,Gujarat/Kutch,Dholavira,SEAL,N,R/L,+360-000[,360,1,SIGN,SIGN,,,,N
4187.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+231-850+,850-231,2,SIGN SIGN,SIGN SIGN,,,,N
4188.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,]000-861[,861,1,INITIAL_TITLE_OR_CLASSIFIER,INITIAL_TITLE_OR_CLASSIFIER,861:INITIAL_TITLE_OR_CLASSIFIER@1-1,,,Y
4189.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+400-392-631-000+,631-392-400,3,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,400:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
4190.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,L/R,+005-408+,408-005,2,SIGN SIGN,SIGN SIGN,,,,N
4191.1,-,Gujarat/Kutch,Dholavira,SEAL,N,R/L,]740-760-382/000-740-220-000[,220-740-382-760-740,5,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2; 740:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
4192.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+740-000-000-235+,235-740,2,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,235:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@2-2,,235|<END>:740@2,Y
4193.1,-,Gujarat/Kutch,Dholavira,MISC,N,R/L,]000-820[,820,1,INITIAL_TITLE_OR_CLASSIFIER,INITIAL_TITLE_OR_CLASSIFIER,820:INITIAL_TITLE_OR_CLASSIFIER@1-1,,,Y
4194.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,R/L,+154-806-472-013-220-455-806+,806-455-220-013-472-806-154,7,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER SIGN,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER SIGN,806:LEADING_FORMULA_MARKER@1-1; 806:LEADING_FORMULA_MARKER@6-6,,,Y
4195.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+820-390-590-002-861+,861-002-590-390-820,5,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN CLOSING_FORMULA_MARKER INITIAL_TITLE_OR_CLASSIFIER,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN CLOSING_FORMULA_MARKER INITIAL_TITLE_OR_CLASSIFIER,861:INITIAL_TITLE_OR_CLASSIFIER@1-1; 390:CLOSING_FORMULA_MARKER@4-4; 820:INITIAL_TITLE_OR_CLASSIFIER@5-5,,,Y
4196.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+391-002-365-550+,550-365-002-391,4,SIGN SIGN SIGN SLOT_FILLER,SIGN SIGN SIGN SIGN,,,002|<END>:391@4,Y
4197.1,-,Gujarat/Kutch,Dholavira,SEAL:R,N,R/L,+001-000-000-832-904-002-817+,817-002-904-832-001,5,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN,817-002:INITIAL_TITLE_OR_CLASSIFIER@1-2,,,Y
4198.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+390-550-452-060-690+,690-060-452-550-390,5,SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER,SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER,390:CLOSING_FORMULA_MARKER@5-5,,,Y
4199.1,-,Gujarat/Kutch,Dholavira,SEAL,N,R/L,+220-000[,220,1,SIGN,SIGN,,,,N
4200.1,-,Gujarat/Kutch,Dholavira,TAB:I,?,R/L,+575-031-002-226-231[,231-226-002-031-575,5,SIGN SIGN SIGN LEADING_FORMULA_MARKER SLOT_FILLER,SIGN SIGN SIGN LEADING_FORMULA_MARKER SIGN,031:LEADING_FORMULA_MARKER@4-4,,031|<END>:575@5,Y
4201.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,R/L,+832-140-013-547+,547-013-140-832,4,SIGN SIGN LEADING_FORMULA_MARKER SIGN,SIGN SIGN LEADING_FORMULA_MARKER SIGN,140:LEADING_FORMULA_MARKER@3-3,,,Y
4202.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,NR,+416+,416,1,SIGN,SIGN,,,,N
4203.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+463-513/390-017-002-463-575+,575-463-002-017-390-513-463,7,SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER SIGN SIGN,SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER SIGN SIGN,390:CLOSING_FORMULA_MARKER@5-5,,,Y
4204.1,-,Gujarat/Kutch,Dholavira,SEAL,N,R/L,]611-000[,611,1,SIGN,SIGN,,,,N
4205.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+740-740-000-742+,742-740-740,3,SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2; 740:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
4206.1,-,Gujarat/Kutch,Dholavira,SEAL,N,R/L,+595-134-000[,134-595,2,SIGN SIGN,SIGN SIGN,,,,N
4207.1,-,Gujarat/Kutch,Dholavira,SEAL:S,?,-,]519+,519,1,SIGN,SIGN,,,,N
4208.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+740-176-001-741-703-900-003+,003-900-703-741-001-176-740,7,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,003:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@7-7,,,Y
4209.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+740-384-002-629-279+,279-629-002-384-740,5,SIGN SIGN SIGN SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@5-5,,002|740:384@4,Y
4210.1,-,Gujarat/Kutch,Dholavira,SEAL:S,?,R/L,+520-033-705-235-803[,803-235-705-033-520,5,SIGN LEADING_FORMULA_MARKER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN LEADING_FORMULA_MARKER CROSS_SITE_NAME_ANCHOR[3],235:LEADING_FORMULA_MARKER@2-2; 520:TERMINAL_TITLE_OR_SUFFIX@5-5,705-033-520:CROSS_SITE_NAME_ANCHOR@3-5,,Y
4211.1,-,Gujarat/Kutch,Dholavira,SEAL,Y,R/L,+740-100-235-002-817+,817-002-235-100-740,5,INITIAL_TITLE_OR_CLASSIFIER SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,NAME_LIKE_BLOCK[3] SIGN TERMINAL_TITLE_OR_SUFFIX,817-002:INITIAL_TITLE_OR_CLASSIFIER@1-2; 235:LEADING_FORMULA_MARKER@3-3; 740:TERMINAL_TITLE_OR_SUFFIX@5-5,817-002-235:NAME_LIKE_BLOCK@1-3,,Y
4212.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+001-111-000+,111-001,2,SLOT_FILLER SIGN,SIGN SIGN,,,<START>|001:111@1,Y
4213.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+151-740-000[,740-151,2,TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1; 151:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
4215.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,]267-125-000[,125-267,2,SIGN SIGN,SIGN SIGN,,,,N
4216.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+520-000-235+,235-520,2,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,235:LEADING_FORMULA_MARKER@1-1; 520:TERMINAL_TITLE_OR_SUFFIX@2-2,,<START>|520:235@1; 235|<END>:520@2,Y
4218.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,]000-350-125-812-033+,033-812-125-350,4,SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN,,,,N
4219.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+032-820-000-900+,900-820-032,3,SIGN INITIAL_TITLE_OR_CLASSIFIER SLOT_FILLER,SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN,820:INITIAL_TITLE_OR_CLASSIFIER@2-2,,820|<END>:032@3,Y
4220.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+520-742-861+,861-742-520,3,INITIAL_TITLE_OR_CLASSIFIER SIGN TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN TERMINAL_TITLE_OR_SUFFIX,861:INITIAL_TITLE_OR_CLASSIFIER@1-1; 520:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
4221.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+740-760-234-741-740-590+,590-740-741-234-760-740,6,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2; 740:TERMINAL_TITLE_OR_SUFFIX@6-6,,,Y
4222.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,]000-615-000[,615,1,SIGN,SIGN,,,,N
4223.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+031-151+,151-031,2,TERMINAL_TITLE_OR_SUFFIX LEADING_FORMULA_MARKER,TERMINAL_TITLE_OR_SUFFIX LEADING_FORMULA_MARKER,151:TERMINAL_TITLE_OR_SUFFIX@1-1; 031:LEADING_FORMULA_MARKER@2-2,,,Y
4224.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+740-235-220+,220-235-740,3,SIGN LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,SIGN LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,235:LEADING_FORMULA_MARKER@2-2; 740:TERMINAL_TITLE_OR_SUFFIX@3-3,,235|<END>:740@3,Y
4225.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+156-019+,019-156,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,156:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
4226.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+400-740-920+,920-740-400,3,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,920:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@2-2; 400:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
4227.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+740-630-098-368-824+,824-368-098-630-740,5,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
4228.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+740-000-000-000-590+,590-740,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
4229.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+740-390-590-220-463-240-001-820-060+,060-820-001-240-463-220-590-390-740,9,SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,820:INITIAL_TITLE_OR_CLASSIFIER@2-2; 390:CLOSING_FORMULA_MARKER@8-8; 740:TERMINAL_TITLE_OR_SUFFIX@9-9,,,Y
4231.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+000-798-701+,701-798,2,SIGN SIGN,SIGN SIGN,,,,N
4232.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+520-235+,235-520,2,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,235:LEADING_FORMULA_MARKER@1-1; 520:TERMINAL_TITLE_OR_SUFFIX@2-2,,<START>|520:235@1; 235|<END>:520@2,Y
4233.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+423-003-031-005-130-090-000[,090-130-005-031-003-423,6,SIGN SIGN SIGN LEADING_FORMULA_MARKER LEADING_FORMULA_MARKER SIGN,SIGN SIGN SIGN LEADING_FORMULA_MARKER LEADING_FORMULA_MARKER SIGN,031:LEADING_FORMULA_MARKER@4-4; 003:LEADING_FORMULA_MARKER@5-5,,,Y
4234.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,]000-000-002-820+,820-002,2,INITIAL_TITLE_OR_CLASSIFIER SLOT_FILLER,INITIAL_TITLE_OR_CLASSIFIER SIGN,820:INITIAL_TITLE_OR_CLASSIFIER@1-1,,820|<END>:002@2,Y
4235.1,-,Gujarat/Kutch,Dholavira,SEAL,?,R/L,]820-066-415+,415-066-820,3,SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER,SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER,820:INITIAL_TITLE_OR_CLASSIFIER@3-3,,,Y
4236.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+740-760-175-220-255+,255-220-175-760-740,5,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
4237.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+151-032-388-002-390-705+,705-390-002-388-032-151,6,SLOT_FILLER CLOSING_FORMULA_MARKER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN CLOSING_FORMULA_MARKER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,390:CLOSING_FORMULA_MARKER@2-2; 151:TERMINAL_TITLE_OR_SUFFIX@6-6,,<START>|390:705@1,Y
4238.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,]000-000-032+,032,1,SIGN,SIGN,,,,N
4239.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+090-095-741-374-132+,132-374-741-095-090,5,SIGN SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN SIGN,,,,N
4240.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+151-142+,142-151,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,151:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
4241.1,-,Gujarat/Kutch,Dholavira,SEAL,N,R/L,]000-740-798-000[,798-740,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
4242.1,-,Gujarat/Kutch,Dholavira,TAB:I,Y,R/L,+004-408+,408-004,2,SIGN SIGN,SIGN SIGN,,,,N
4243.1,-,Gujarat/Kutch,Dholavira,TAB:I,?,R/L,]520-175[,175-520,2,SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@2-2,,<START>|520:175@1,Y
4244.1,-,Gujarat/Kutch,Dholavira,MISC,Y,R/L,+033-705-233-235-002-457+,457-002-235-233-705-033,6,SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN,SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN,235:LEADING_FORMULA_MARKER@3-3,,,Y
4244.2,-,Gujarat/Kutch,Dholavira,MISC,Y,R/L,+233-776+,776-233,2,SLOT_FILLER SIGN,SIGN SIGN,,,<START>|233:776@1,Y
4245.1,-,Gujarat/Kutch,Dholavira,SEAL:S,?,R/L,+740-798[,798-740,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
4246.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,NR,+592+,592,1,SIGN,SIGN,,,,N
4247.1,-,Gujarat/Kutch,Dholavira,SEAL:C,N,R/L,+806-091-001-368-255-000+,255-368-001-091-806,5,SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER,SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER,806:LEADING_FORMULA_MARKER@5-5,,,Y
4248.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+740-000-000[,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
4249.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+705-000-000+,705,1,SIGN,SIGN,,,,N
4250.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+520-090-803-564-741-798-892+,892-798-741-564-803-090-520,7,SIGN SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@7-7,,,Y
4251.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+255-014-000+,014-255,2,SIGN SIGN,SIGN SIGN,,,,N
4252.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+740-760-175-002-000[,002-175-760-740,4,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
4253.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,]000-572-090+,090-572,2,SIGN SIGN,SIGN SIGN,,,,N
4254.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,L/R,+561-092-625-900+,900-625-092-561,4,SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN,,,,N
4255.1,-,Gujarat/Kutch,Dholavira,SEAL,N,R/L,+000-740-000[,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
4256.1,-,Gujarat/Kutch,Dholavira,TAB:I,N,R/L,+236-231-000[,231-236,2,SIGN SIGN,SIGN SIGN,,,,N
4257.1,-,Gujarat/Kutch,Dholavira,SEAL:R,N,L/R,]000-091+,091,1,SIGN,SIGN,,,,N
4258.1,-,Gujarat/Kutch,Dholavira,TAB:I,Y,R/L,+892-033+,033-892,2,SIGN SIGN,SIGN SIGN,,,,N
4259.1,-,Gujarat/Kutch,Dholavira,SEAL,N,R/L,]000-625-000+,625,1,SIGN,SIGN,,,,N
4260.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,R/L,+390-016-002-861+,861-002-016-390,4,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN CLOSING_FORMULA_MARKER,INITIAL_TITLE_OR_CLASSIFIER SIGN CROSS_SITE_NAME_ANCHOR[2],861:INITIAL_TITLE_OR_CLASSIFIER@1-1; 390:CLOSING_FORMULA_MARKER@4-4,016-390:CROSS_SITE_NAME_ANCHOR@3-4,,Y
4261.1,-,Gujarat/Kutch,Dholavira,TAB:I,N,R/L,]000-625+,625,1,SIGN,SIGN,,,,N
4262.1,-,Gujarat/Kutch,Dholavira,TAB:I,?,R/L,+400-033[,033-400,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,400:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
4263.1,-,Gujarat/Kutch,Dholavira,SEAL:R,N,R/L,+520-095-000[,095-520,2,SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@2-2,,<START>|520:095@1,Y
4264.1,-,Gujarat/Kutch,Dholavira,SEAL:R,N,R/L,]000-590-820-033+,033-820-590,3,SIGN INITIAL_TITLE_OR_CLASSIFIER SLOT_FILLER,SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN,820:INITIAL_TITLE_OR_CLASSIFIER@2-2,,820|<END>:590@3,Y
4265.1,-,Gujarat/Kutch,Dholavira,SEAL:R,N,R/L,]000-001-740-798-235+,235-798-740-001,4,LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,235:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
4266.1,-,Gujarat/Kutch,Dholavira,TAB:I,?,-,+443[,443,1,SIGN,SIGN,,,,N
4268.1,-,Gujarat/Kutch,Dholavira,SEAL:R,N,R/L,]000-032+,032,1,SIGN,SIGN,,,,N
